Passenger_ID,Date,vehicle_Type,Route,Departure_Time,Passenger_Count,Ticket_Price,Total_revenue,Day,Payment_Method
P103518,10/6/2025,Bus,Kandy - Nuwara Eliya,8:30,66,280,18480,Monday,Cash
P103422,1/27/2025,Train,Galle - Matara,13:00,118,160,18880,Monday,Cash
P102564,7/3/2025,Bus,Colombo - Kalutara,17:30,43,190,8170,Thursday,Mobile Payment
P101606,3/31/2025,Bus,Colombo - Kandy,8:30,26,420,10920,Monday,Cash
P105786,5/26/2025,Other,Colombo - Kalutara,14:00,28,210,5880,Monday,Cash
P102325,4/29/2025,Train,Colombo - Negombo,15:00,73,170,12410,Tuesday,Cash
P102710,12/27/2025,Bus,Colombo - Kurunegala,21:00,43,370,15910,Saturday,Cash
P105266,9/18/2025,Bus,Colombo - Kalutara,19:00,45,170,7650,Thursday,Mobile Payment
P101313,6/11/2025,Bus,Galle - Matara,19:00,46,210,9660,Wednesday,Cash
P103449,2/11/2025,Train,Kandy - Colombo,8:00,131,330,43230,Tuesday,Cash
P103813,6/2/2025,Bus,Colombo - Kandy,11:00,34,470,15980,Monday,Cash
P105581,11/24/2025,Bus,Kurunegala - Dambulla,11:00,32,260,8320,Monday,Card
P102363,10/1/2025,Bus,Kandy - Nuwara Eliya,17:30,70,320,22400,Wednesday,Card
P101976,8/23/2025,Other,Colombo - Kandy,6:30,45,560,25200,Saturday,Cash
P103515,10/30/2025,Train,Colombo - Galle,10:00,85,320,27200,Thursday,Cash
P101762,11/15/2025,Train,Kandy - Nuwara Eliya,16:00,98,220,21560,Saturday,Cash
P102740,6/23/2025,Bus,Colombo - Kandy,10:00,46,490,22540,Monday,Card
P105588,4/4/2025,Bus,Colombo - Negombo,15:00,14,230,3220,Friday,Cash
P102473,7/20/2025,Other,Kandy - Nuwara Eliya,17:00,47,360,16920,Sunday,Cash
P104008,8/25/2025,Bus,Colombo - Negombo,8:00,49,250,12250,Monday,Cash
P104719,1/28/2025,Bus,Colombo - Kalutara,18:00,55,180,9900,Tuesday,Cash
P101494,6/17/2025,Bus,Kandy - Colombo,7:00,50,420,21000,Tuesday,Cash
P104207,8/12/2025,Train,Galle - Matara,15:00,103,140,14420,Tuesday,Cash
P102159,2/21/2025,Bus,Colombo - Negombo,19:00,53,250,13250,Friday,Card
P101170,1/18/2025,Bus,Colombo - Kalutara,16:00,38,170,6460,Saturday,Cash
P105416,11/7/2025,Bus,Colombo - Negombo,7:30,73,260,18980,Friday,Cash
P100233,7/5/2025,Train,Galle - Matara,7:30,119,140,16660,Saturday,Mobile Payment
P100067,3/19/2025,Bus,Colombo - Kandy,7:00,66,410,27060,Wednesday,Cash
P101604,11/21/2025,Bus,Colombo - Kandy,9:00,62,430,26660,Friday,Mobile Payment
P103284,11/7/2025,Train,Colombo - Kalutara,8:30,64,140,8960,Friday,Cash
P103597,12/8/2025,Bus,Galle - Matara,10:00,41,210,8610,Monday,Mobile Payment
P104633,1/20/2025,Train,Colombo - Ratnapura,14:00,169,220,37180,Monday,Cash
P100126,11/27/2025,Bus,Galle - Matara,9:00,60,180,10800,Thursday,Mobile Payment
P101297,10/20/2025,Bus,Colombo - Galle,14:00,36,410,14760,Monday,Cash
P101977,5/16/2025,Bus,Colombo - Ratnapura,17:00,52,290,15080,Friday,Cash
P105417,1/7/2025,Bus,Colombo - Kalutara,12:00,58,180,10440,Tuesday,Card
P105374,11/15/2025,Train,Kandy - Colombo,20:00,144,340,48960,Saturday,Mobile Payment
P102076,4/17/2025,Train,Kandy - Nuwara Eliya,10:00,98,220,21560,Thursday,Cash
P104581,9/10/2025,Other,Colombo - Kandy,10:00,35,510,17850,Wednesday,Cash
P103087,10/14/2025,Bus,Colombo - Negombo,11:00,57,230,13110,Tuesday,Cash
P105197,7/3/2025,Train,Colombo - Ratnapura,8:00,115,200,23000,Thursday,Cash
P103346,11/10/2025,Train,Galle - Matara,12:00,153,160,24480,Monday,Cash
P105819,8/8/2025,Other,Kurunegala - Dambulla,9:00,21,290,6090,Friday,Mobile Payment
P102798,1/17/2025,Train,Colombo - Galle,7:30,111,300,33300,Friday,Card
P100919,8/14/2025,Train,Kurunegala - Dambulla,20:00,164,200,32800,Thursday,Cash
P101647,8/1/2025,Bus,Kandy - Colombo,15:00,22,410,9020,Friday,Card
P105123,3/9/2025,Bus,Colombo - Ratnapura,20:00,43,280,12040,Sunday,Cash
P105127,3/6/2025,Bus,Kurunegala - Dambulla,18:00,110,230,25300,Thursday,Mobile Payment
P104979,3/8/2025,Bus,Kandy - Nuwara Eliya,15:00,26,280,7280,Saturday,Card
P104622,10/17/2025,Train,Kandy - Nuwara Eliya,8:00,156,230,35880,Friday,Cash
P100365,8/6/2025,Other,Colombo - Kalutara,8:30,35,230,8050,Wednesday,Card
P103288,3/7/2025,Train,Colombo - Kurunegala,18:00,190,270,51300,Friday,Cash
P102126,10/5/2025,Train,Kurunegala - Dambulla,19:00,84,170,14280,Sunday,Card
P104124,3/13/2025,Other,Kurunegala - Dambulla,9:00,20,300,6000,Thursday,Mobile Payment
P104570,10/23/2025,Train,Colombo - Kurunegala,7:00,86,240,20640,Thursday,Cash
P100526,7/17/2025,Bus,Colombo - Galle,20:00,32,410,13120,Thursday,Cash
P104822,4/13/2025,Bus,Kandy - Colombo,12:00,53,470,24910,Sunday,Mobile Payment
P100056,2/5/2025,Other,Kandy - Colombo,20:00,15,570,8550,Wednesday,Card
P100639,6/21/2025,Bus,Colombo - Galle,18:30,48,360,17280,Saturday,Cash
P100303,3/6/2025,Bus,Colombo - Galle,7:30,49,380,18620,Thursday,Cash
P102767,12/5/2025,Bus,Kandy - Colombo,10:00,49,420,20580,Friday,Mobile Payment
P101277,4/8/2025,Bus,Colombo - Ratnapura,21:00,42,290,12180,Tuesday,Card
P104721,10/7/2025,Bus,Colombo - Negombo,12:00,49,250,12250,Tuesday,Card
P102056,7/1/2025,Train,Galle - Matara,6:30,142,160,22720,Tuesday,Card
P105146,3/21/2025,Train,Kandy - Nuwara Eliya,15:00,88,210,18480,Friday,Cash
P104433,6/2/2025,Bus,Colombo - Galle,16:00,50,370,18500,Monday,Mobile Payment
P103645,11/27/2025,Train,Kandy - Colombo,7:00,194,330,64020,Thursday,Card
P104144,11/4/2025,Train,Galle - Matara,20:00,73,140,10220,Tuesday,Card
P102879,3/1/2025,Train,Colombo - Kurunegala,10:00,72,270,19440,Saturday,Card
P104203,10/6/2025,Bus,Colombo - Kurunegala,16:00,45,350,15750,Monday,Cash
P102287,7/8/2025,Other,Kandy - Nuwara Eliya,9:00,22,340,7480,Tuesday,Card
P102262,2/5/2025,Train,Colombo - Kandy,18:00,156,320,49920,Wednesday,Cash
P102297,6/14/2025,Bus,Colombo - Galle,7:30,73,400,29200,Saturday,Cash
P101754,2/8/2025,Bus,Kandy - Colombo,17:00,64,460,29440,Saturday,Mobile Payment
P101969,7/23/2025,Bus,Colombo - Kandy,14:00,42,460,19320,Wednesday,Card
P105203,7/17/2025,Train,Colombo - Galle,15:00,31,310,9610,Thursday,Cash
P103118,8/30/2025,Bus,Colombo - Kalutara,14:00,29,170,4930,Saturday,Card
P102394,9/3/2025,Bus,Colombo - Kalutara,14:00,20,180,3600,Wednesday,Cash
P100524,10/31/2025,Train,Colombo - Ratnapura,19:00,181,230,41630,Friday,Mobile Payment
P103901,10/22/2025,Bus,Kandy - Colombo,19:00,65,410,26650,Wednesday,Mobile Payment
P105712,5/21/2025,Other,Kandy - Nuwara Eliya,17:00,58,350,20300,Wednesday,Cash
P104700,9/24/2025,Other,Colombo - Ratnapura,10:00,35,380,13300,Wednesday,Cash
P105490,8/15/2025,Other,Colombo - Negombo,17:00,32,290,9280,Friday,Cash
P103123,10/5/2025,Bus,Kandy - Nuwara Eliya,17:30,93,300,27900,Sunday,Mobile Payment
P104157,6/7/2025,Bus,Colombo - Galle,6:30,70,400,28000,Saturday,Cash
P101970,1/4/2025,Bus,Colombo - Kurunegala,11:00,10,320,3200,Saturday,Mobile Payment
P100672,5/31/2025,Train,Colombo - Ratnapura,21:00,154,230,35420,Saturday,Cash
P104189,8/5/2025,Train,Colombo - Kalutara,18:30,162,140,22680,Tuesday,Cash
P100667,8/1/2025,Bus,Colombo - Kurunegala,17:30,62,370,22940,Friday,Cash
P105533,3/13/2025,Train,Colombo - Galle,6:30,119,280,33320,Thursday,Cash
P101888,5/13/2025,Bus,Colombo - Kandy,16:00,35,470,16450,Tuesday,Card
P103267,3/18/2025,Bus,Galle - Matara,20:00,57,200,11400,Tuesday,Cash
P100281,9/23/2025,Train,Colombo - Kalutara,12:00,119,140,16660,Tuesday,Cash
P101720,4/17/2025,Bus,Kandy - Nuwara Eliya,21:00,51,280,14280,Thursday,Cash
P102948,1/9/2025,Bus,Kandy - Nuwara Eliya,19:00,53,290,15370,Thursday,Cash
P104456,5/18/2025,Bus,Colombo - Negombo,20:00,43,270,11610,Sunday,Cash
P100900,6/1/2025,Bus,Galle - Matara,20:00,47,210,9870,Sunday,Cash
P105815,5/23/2025,Bus,Colombo - Kalutara,12:00,25,190,4750,Friday,Mobile Payment
P100761,6/14/2025,Bus,Colombo - Kalutara,18:00,60,190,11400,Saturday,Card
P101907,1/21/2025,Other,Kandy - Nuwara Eliya,17:30,29,370,10730,Tuesday,Mobile Payment
P104043,9/16/2025,Bus,Colombo - Kalutara,10:00,40,180,7200,Tuesday,Mobile Payment
P103824,11/22/2025,Bus,Galle - Matara,21:00,31,190,5890,Saturday,Card
P104139,9/18/2025,Train,Colombo - Kandy,14:00,105,330,34650,Thursday,Card
P103819,3/8/2025,Train,Colombo - Kurunegala,17:00,118,240,28320,Saturday,Cash
P104301,3/7/2025,Bus,Kurunegala - Dambulla,18:00,58,240,13920,Friday,Mobile Payment
P102594,7/15/2025,Bus,Colombo - Kandy,21:00,59,470,27730,Tuesday,Card
P104165,11/17/2025,Train,Kurunegala - Dambulla,8:00,148,200,29600,Monday,Cash
P103032,8/24/2025,Bus,Colombo - Negombo,8:00,12,260,3120,Sunday,Cash
P103580,9/4/2025,Bus,Colombo - Kalutara,6:30,56,190,10640,Thursday,Mobile Payment
P102833,10/10/2025,Bus,Kandy - Colombo,17:00,44,450,19800,Friday,Mobile Payment
P103473,12/26/2025,Train,Colombo - Kandy,11:00,81,340,27540,Friday,Cash
P100138,5/22/2025,Train,Colombo - Negombo,12:00,125,200,25000,Thursday,Card
P104893,8/27/2025,Train,Kandy - Colombo,11:00,136,350,47600,Wednesday,Cash
P102181,4/24/2025,Bus,Colombo - Galle,16:00,40,360,14400,Thursday,Cash
P102129,10/29/2025,Train,Colombo - Negombo,13:00,101,200,20200,Wednesday,Cash
P103178,1/30/2025,Train,Colombo - Ratnapura,7:00,159,210,33390,Thursday,Cash
P104855,5/20/2025,Train,Colombo - Galle,16:00,186,270,50220,Tuesday,Mobile Payment
P104638,10/28/2025,Train,Colombo - Kalutara,13:00,115,130,14950,Tuesday,Cash
P105116,4/19/2025,Train,Colombo - Ratnapura,8:30,119,250,29750,Saturday,Card
P105224,2/16/2025,Bus,Kurunegala - Dambulla,7:00,61,260,15860,Sunday,Mobile Payment
P104262,8/22/2025,Train,Kurunegala - Dambulla,13:00,97,200,19400,Friday,Mobile Payment
P104345,3/12/2025,Train,Galle - Matara,7:00,132,150,19800,Wednesday,Card
P101332,1/21/2025,Train,Kurunegala - Dambulla,9:00,45,180,8100,Tuesday,Cash
P102018,12/11/2025,Train,Colombo - Ratnapura,10:00,85,230,19550,Thursday,Cash
P104543,12/18/2025,Bus,Colombo - Kurunegala,18:00,77,370,28490,Thursday,Card
P102483,10/17/2025,Other,Colombo - Ratnapura,15:00,28,330,9240,Friday,Cash
P101359,2/20/2025,Bus,Colombo - Galle,19:00,50,360,18000,Thursday,Cash
P101330,6/17/2025,Bus,Colombo - Kalutara,19:00,58,160,9280,Tuesday,Cash
P105909,6/16/2025,Bus,Kandy - Nuwara Eliya,10:00,50,290,14500,Monday,Mobile Payment
P102151,1/19/2025,Bus,Kurunegala - Dambulla,17:30,55,230,12650,Sunday,Cash
P104531,8/21/2025,Bus,Kandy - Nuwara Eliya,8:00,51,270,13770,Thursday,Cash
P102123,9/18/2025,Other,Kandy - Nuwara Eliya,17:00,25,370,9250,Thursday,Card
P104674,7/28/2025,Bus,Kurunegala - Dambulla,16:00,46,270,12420,Monday,Cash
P103982,1/23/2025,Train,Colombo - Kurunegala,8:30,98,260,25480,Thursday,Cash
P101253,2/6/2025,Bus,Colombo - Kurunegala,18:00,75,370,27750,Thursday,Mobile Payment
P103279,5/22/2025,Bus,Colombo - Ratnapura,7:30,15,300,4500,Thursday,Mobile Payment
P103375,3/14/2025,Train,Colombo - Kandy,6:30,156,340,53040,Friday,Cash
P102815,6/20/2025,Train,Kurunegala - Dambulla,14:00,129,180,23220,Friday,Card
P104720,5/29/2025,Other,Kandy - Colombo,8:30,53,570,30210,Thursday,Cash
P101849,6/27/2025,Train,Kurunegala - Dambulla,11:00,127,200,25400,Friday,Cash
P104859,5/5/2025,Other,Kandy - Nuwara Eliya,19:00,40,350,14000,Monday,Card
P103038,3/18/2025,Other,Colombo - Kandy,20:00,33,500,16500,Tuesday,Mobile Payment
P100389,5/22/2025,Train,Galle - Matara,14:00,117,140,16380,Thursday,Mobile Payment
P100236,9/18/2025,Train,Kandy - Nuwara Eliya,7:30,159,220,34980,Thursday,Cash
P101078,12/17/2025,Train,Colombo - Kalutara,7:00,152,120,18240,Wednesday,Cash
P101985,3/22/2025,Bus,Kandy - Nuwara Eliya,8:30,80,330,26400,Saturday,Card
P104364,11/14/2025,Bus,Colombo - Ratnapura,11:00,69,310,21390,Friday,Card
P103963,11/28/2025,Bus,Colombo - Negombo,17:30,28,230,6440,Friday,Card
P100771,4/13/2025,Bus,Colombo - Ratnapura,11:00,62,270,16740,Sunday,Cash
P102166,1/1/2025,Other,Kandy - Nuwara Eliya,18:00,17,380,6460,Wednesday,Card
P104534,3/2/2025,Bus,Colombo - Negombo,11:00,44,250,11000,Sunday,Cash
P100674,11/16/2025,Bus,Colombo - Kalutara,14:00,25,180,4500,Sunday,Cash
P100250,10/22/2025,Train,Colombo - Kalutara,15:00,144,140,20160,Wednesday,Cash
P101575,3/3/2025,Bus,Kandy - Nuwara Eliya,16:00,38,310,11780,Monday,Card
P103420,12/6/2025,Bus,Colombo - Kurunegala,16:00,15,340,5100,Saturday,Cash
P102082,3/16/2025,Bus,Kandy - Nuwara Eliya,7:30,86,300,25800,Sunday,Cash
P101824,2/5/2025,Train,Colombo - Kandy,13:00,39,310,12090,Wednesday,Mobile Payment
P105551,3/6/2025,Bus,Galle - Matara,7:30,54,190,10260,Thursday,Card
P105739,4/29/2025,Bus,Kurunegala - Dambulla,21:00,47,230,10810,Tuesday,Cash
P104545,10/17/2025,Bus,Galle - Matara,10:00,40,210,8400,Friday,Mobile Payment
P100717,7/11/2025,Train,Colombo - Negombo,7:30,197,200,39400,Friday,Cash
P105345,4/19/2025,Other,Galle - Matara,9:00,21,250,5250,Saturday,Mobile Payment
P105600,4/6/2025,Train,Colombo - Kurunegala,7:30,162,290,46980,Sunday,Cash
P102049,11/17/2025,Bus,Colombo - Ratnapura,7:00,13,280,3640,Monday,Mobile Payment
P104179,10/28/2025,Bus,Colombo - Negombo,13:00,37,270,9990,Tuesday,Cash
P104810,3/18/2025,Train,Kandy - Colombo,10:00,117,360,42120,Tuesday,Mobile Payment
P102725,11/18/2025,Bus,Kandy - Nuwara Eliya,21:00,11,280,3080,Tuesday,Cash
P105421,4/8/2025,Bus,Colombo - Kurunegala,8:00,18,360,6480,Tuesday,Cash
P101461,6/16/2025,Bus,Kandy - Colombo,17:00,25,490,12250,Monday,Cash
P101669,9/10/2025,Bus,Colombo - Kurunegala,17:00,62,380,23560,Wednesday,Cash
P102757,12/26/2025,Bus,Colombo - Kalutara,9:00,54,190,10260,Friday,Cash
P102001,3/2/2025,Bus,Colombo - Galle,18:30,49,380,18620,Sunday,Cash
P104572,5/7/2025,Train,Colombo - Galle,8:30,157,290,45530,Wednesday,Cash
P104614,8/28/2025,Bus,Kandy - Colombo,19:00,45,460,20700,Thursday,Mobile Payment
P100405,1/31/2025,Bus,Kurunegala - Dambulla,7:00,40,250,10000,Friday,Cash
P100385,8/29/2025,Train,Colombo - Galle,8:00,140,330,46200,Friday,Cash
P105386,11/9/2025,Bus,Galle - Matara,10:00,53,220,11660,Sunday,Card
P102153,12/9/2025,Train,Colombo - Kalutara,14:00,96,150,14400,Tuesday,Mobile Payment
P101634,5/18/2025,Train,Kurunegala - Dambulla,13:00,93,180,16740,Sunday,Mobile Payment
P105495,12/2/2025,Bus,Galle - Matara,10:00,44,190,8360,Tuesday,Card
P104785,3/4/2025,Bus,Galle - Matara,7:30,71,190,13490,Tuesday,Mobile Payment
P103926,3/23/2025,Bus,Kurunegala - Dambulla,19:00,23,230,5290,Sunday,Mobile Payment
P104159,11/11/2025,Other,Kandy - Nuwara Eliya,8:00,52,340,17680,Tuesday,Cash
P104949,6/10/2025,Train,Galle - Matara,14:00,213,160,34080,Tuesday,Cash
P100224,11/28/2025,Bus,Colombo - Galle,15:00,53,430,22790,Friday,Cash
P102194,12/20/2025,Train,Colombo - Galle,14:00,134,280,37520,Saturday,Mobile Payment
P103137,2/10/2025,Train,Colombo - Ratnapura,7:30,94,240,22560,Monday,Cash
P104470,10/21/2025,Train,Kandy - Colombo,20:00,143,370,52910,Tuesday,Mobile Payment
P101825,8/11/2025,Train,Kandy - Nuwara Eliya,18:30,117,230,26910,Monday,Cash
P105510,7/13/2025,Bus,Colombo - Negombo,18:30,37,270,9990,Sunday,Cash
P105125,11/28/2025,Other,Colombo - Negombo,21:00,40,290,11600,Friday,Cash
P104973,12/9/2025,Bus,Kurunegala - Dambulla,7:30,62,270,16740,Tuesday,Mobile Payment
P100798,6/12/2025,Train,Kurunegala - Dambulla,16:00,96,180,17280,Thursday,Cash
P102872,3/8/2025,Other,Colombo - Ratnapura,6:30,20,350,7000,Saturday,Card
P100010,2/28/2025,Train,Kandy - Nuwara Eliya,6:30,96,240,23040,Friday,Cash
P101945,5/9/2025,Train,Colombo - Kandy,19:00,154,340,52360,Friday,Cash
P101839,10/25/2025,Other,Colombo - Kurunegala,14:00,28,420,11760,Saturday,Cash
P104805,8/31/2025,Train,Galle - Matara,14:00,126,140,17640,Sunday,Card
P100256,5/7/2025,Train,Colombo - Negombo,18:00,166,190,31540,Wednesday,Card
P104486,1/1/2025,Train,Kandy - Nuwara Eliya,17:30,122,230,28060,Wednesday,Card
P105403,4/9/2025,Other,Colombo - Kalutara,15:00,23,230,5290,Wednesday,Cash
P101582,11/15/2025,Bus,Colombo - Galle,10:00,30,420,12600,Saturday,Cash
P102957,4/22/2025,Train,Colombo - Kandy,8:30,94,370,34780,Tuesday,Cash
P100925,3/30/2025,Bus,Kandy - Colombo,21:00,32,470,15040,Sunday,Card
P105548,4/12/2025,Bus,Kurunegala - Dambulla,16:00,37,270,9990,Saturday,Card
P102509,2/22/2025,Train,Galle - Matara,18:30,210,150,31500,Saturday,Card
P105025,12/13/2025,Other,Colombo - Galle,16:00,31,450,13950,Saturday,Card
P103776,6/9/2025,Other,Kandy - Colombo,8:30,38,490,18620,Monday,Cash
P104836,5/6/2025,Bus,Colombo - Kurunegala,17:30,43,320,13760,Tuesday,Card
P104137,7/17/2025,Train,Kurunegala - Dambulla,7:30,96,190,18240,Thursday,Cash
P104965,12/1/2025,Bus,Galle - Matara,17:30,34,190,6460,Monday,Card
P102780,1/22/2025,Bus,Galle - Matara,15:00,34,200,6800,Wednesday,Card
P100540,3/27/2025,Bus,Colombo - Ratnapura,17:00,83,300,24900,Thursday,Cash
P102746,6/29/2025,Train,Colombo - Kurunegala,7:00,134,240,32160,Sunday,Cash
P105392,12/31/2025,Train,Colombo - Ratnapura,18:00,110,240,26400,Wednesday,Card
P105477,5/30/2025,Bus,Colombo - Galle,12:00,63,410,25830,Friday,Card
P101146,9/16/2025,Train,Colombo - Negombo,8:00,179,180,32220,Tuesday,Card
P105128,3/3/2025,Bus,Colombo - Negombo,8:30,55,270,14850,Monday,Mobile Payment
P104469,11/18/2025,Other,Galle - Matara,15:00,16,260,4160,Tuesday,Mobile Payment
P100668,3/7/2025,Bus,Colombo - Negombo,10:00,47,240,11280,Friday,Mobile Payment
P103020,6/5/2025,Train,Colombo - Negombo,18:30,111,170,18870,Thursday,Cash
P100358,5/29/2025,Train,Kandy - Colombo,17:30,93,370,34410,Thursday,Mobile Payment
P105064,7/23/2025,Bus,Colombo - Negombo,15:00,62,230,14260,Wednesday,Card
P102832,2/23/2025,Train,Galle - Matara,16:00,140,160,22400,Sunday,Mobile Payment
P102784,9/3/2025,Train,Kandy - Nuwara Eliya,8:30,77,210,16170,Wednesday,Cash
P101354,10/6/2025,Train,Colombo - Negombo,15:00,123,200,24600,Monday,Cash
P105132,11/27/2025,Bus,Kandy - Colombo,16:00,58,410,23780,Thursday,Mobile Payment
P100471,6/21/2025,Bus,Galle - Matara,7:30,55,200,11000,Saturday,Cash
P102704,7/23/2025,Bus,Colombo - Kurunegala,18:00,49,380,18620,Wednesday,Card
P103331,1/17/2025,Train,Colombo - Galle,16:00,144,300,43200,Friday,Card
P103638,9/28/2025,Bus,Galle - Matara,17:30,36,180,6480,Sunday,Card
P101397,11/25/2025,Bus,Colombo - Kandy,17:00,56,490,27440,Tuesday,Cash
P103585,10/24/2025,Bus,Colombo - Kandy,7:30,43,410,17630,Friday,Cash
P105380,4/27/2025,Bus,Kandy - Colombo,18:00,29,490,14210,Sunday,Cash
P105263,1/19/2025,Train,Kurunegala - Dambulla,6:30,145,170,24650,Sunday,Card
P103377,6/3/2025,Train,Colombo - Ratnapura,9:00,138,220,30360,Tuesday,Cash
P101257,6/1/2025,Bus,Kandy - Nuwara Eliya,19:00,35,310,10850,Sunday,Cash
P103513,8/4/2025,Other,Kurunegala - Dambulla,9:00,25,280,7000,Monday,Card
P101251,8/24/2025,Train,Colombo - Ratnapura,9:00,162,200,32400,Sunday,Cash
P105763,8/23/2025,Other,Colombo - Ratnapura,11:00,30,370,11100,Saturday,Mobile Payment
P104299,6/25/2025,Bus,Kandy - Colombo,9:00,40,470,18800,Wednesday,Card
P103285,11/15/2025,Bus,Colombo - Kandy,16:00,51,410,20910,Saturday,Mobile Payment
P102934,3/17/2025,Bus,Kandy - Colombo,20:00,30,490,14700,Monday,Cash
P104176,10/15/2025,Other,Colombo - Kalutara,21:00,23,190,4370,Wednesday,Card
P105269,4/22/2025,Train,Colombo - Kurunegala,13:00,146,280,40880,Tuesday,Card
P104911,11/10/2025,Train,Colombo - Galle,14:00,143,290,41470,Monday,Cash
P101853,3/13/2025,Train,Kurunegala - Dambulla,20:00,89,180,16020,Thursday,Cash
P105613,2/13/2025,Train,Colombo - Ratnapura,12:00,102,240,24480,Thursday,Cash
P105842,2/12/2025,Bus,Kurunegala - Dambulla,10:00,54,270,14580,Wednesday,Cash
P102106,1/15/2025,Bus,Colombo - Kandy,18:00,27,420,11340,Wednesday,Card
P100134,1/10/2025,Bus,Kurunegala - Dambulla,7:00,65,230,14950,Friday,Card
P105237,1/2/2025,Train,Kandy - Nuwara Eliya,12:00,98,200,19600,Thursday,Cash
P105030,1/6/2025,Bus,Colombo - Galle,21:00,47,390,18330,Monday,Mobile Payment
P100929,9/7/2025,Train,Kandy - Nuwara Eliya,17:00,189,210,39690,Sunday,Mobile Payment
P100824,1/23/2025,Bus,Colombo - Galle,15:00,38,390,14820,Thursday,Card
P105447,5/21/2025,Bus,Colombo - Kurunegala,21:00,49,330,16170,Wednesday,Cash
P101532,7/24/2025,Train,Kandy - Colombo,11:00,159,310,49290,Thursday,Cash
P101215,11/10/2025,Train,Colombo - Kurunegala,7:00,100,260,26000,Monday,Card
P100505,12/17/2025,Train,Colombo - Ratnapura,6:30,175,240,42000,Wednesday,Card
P104286,12/23/2025,Train,Colombo - Kalutara,6:30,154,130,20020,Tuesday,Mobile Payment
P101997,8/31/2025,Other,Kandy - Nuwara Eliya,17:00,34,380,12920,Sunday,Cash
P103073,6/26/2025,Bus,Colombo - Kandy,7:00,62,420,26040,Thursday,Cash
P101959,6/29/2025,Train,Galle - Matara,7:00,133,150,19950,Sunday,Cash
P101385,8/29/2025,Train,Colombo - Ratnapura,20:00,133,210,27930,Friday,Cash
P100895,2/8/2025,Train,Colombo - Negombo,19:00,55,180,9900,Saturday,Mobile Payment
P104925,9/9/2025,Bus,Colombo - Kalutara,12:00,47,190,8930,Tuesday,Cash
P100456,1/30/2025,Bus,Colombo - Galle,20:00,26,420,10920,Thursday,Cash
P105559,3/3/2025,Bus,Colombo - Galle,19:00,45,430,19350,Monday,Cash
P103710,2/8/2025,Other,Galle - Matara,7:30,30,230,6900,Saturday,Mobile Payment
P105534,3/19/2025,Train,Colombo - Kalutara,19:00,161,140,22540,Wednesday,Cash
P104850,9/11/2025,Bus,Galle - Matara,13:00,62,190,11780,Thursday,Mobile Payment
P104749,3/19/2025,Bus,Kurunegala - Dambulla,20:00,66,270,17820,Wednesday,Cash
P104269,12/7/2025,Train,Colombo - Kandy,15:00,122,370,45140,Sunday,Cash
P103523,10/12/2025,Bus,Colombo - Negombo,21:00,16,270,4320,Sunday,Cash
P104135,7/6/2025,Train,Colombo - Kurunegala,9:00,74,260,19240,Sunday,Cash
P103603,7/12/2025,Bus,Kurunegala - Dambulla,11:00,33,230,7590,Saturday,Cash
P100714,8/30/2025,Bus,Kandy - Colombo,17:00,41,480,19680,Saturday,Cash
P104187,5/1/2025,Bus,Kandy - Nuwara Eliya,10:00,43,270,11610,Thursday,Cash
P102215,11/15/2025,Train,Colombo - Kalutara,20:00,79,150,11850,Saturday,Cash
P105302,9/24/2025,Bus,Kandy - Colombo,13:00,53,410,21730,Wednesday,Cash
P102924,9/4/2025,Bus,Kandy - Colombo,8:30,59,440,25960,Thursday,Card
P101811,2/22/2025,Train,Colombo - Kurunegala,9:00,129,280,36120,Saturday,Cash
P103487,3/23/2025,Bus,Kurunegala - Dambulla,18:30,54,240,12960,Sunday,Mobile Payment
P103142,3/27/2025,Other,Colombo - Ratnapura,19:00,36,350,12600,Thursday,Card
P101828,1/18/2025,Other,Colombo - Kandy,13:00,34,590,20060,Saturday,Cash
P101156,4/28/2025,Train,Kurunegala - Dambulla,19:00,125,180,22500,Monday,Cash
P101325,7/30/2025,Other,Kurunegala - Dambulla,17:30,27,280,7560,Wednesday,Card
